"","Trapnest","Date","Nest_ID","Site","Subsite","Treatment","Cavity_number","Straw_ID","Filled_length_mm","Straw_length_mm","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Cumulative_par","Number_of_cells","Prop_cells_par","Par_in_trapnest","Prop_filled"
"444","trapnest_20",2023-07-04,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",1,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"445","trapnest_20",2023-07-06,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",2,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"446","trapnest_20",2023-05-29,"20_5a","NN","G","Mid",5,"a",89.81,145.52,"20_5","8 cells","osmia",1,1,11.5,2,0,2,6.5,0.5,0,0,0,8,0,2,0.61716602528862
"447","trapnest_20",2023-05-31,"20_5a","NN","G","Mid",5,"a",89.81,145.52,"20_5","3 cells + end cap","osmia",2,NA,13.5,2,0,2,4.5,0.5,0,0,0,9,0,2,0.61716602528862
"448","trapnest_20",2023-06-01,"20_5a","NN","G","Mid",5,"a",89.81,145.52,"20_5","no change","osmia",1,NA,11.5,2,0,2,6.5,2.5,0,0,0,9,0,4,0.61716602528862
"449","trapnest_22",2023-06-19,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","1 cell","osmia",0,1,17,1,0,1,0,0,0,0,1,1,1,1,0.0639928820751488
"450","trapnest_22",2023-06-22,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","no change","osmia",3,NA,15,0,0,0,1,1,0,0,1,1,1,1,0.0639928820751488
"451","trapnest_22",2023-06-23,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,1,1,1,1,0.0639928820751488
"452","trapnest_22",2023-06-30,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,1,1,1,1,0.0639928820751488
"453","trapnest_22",2023-07-03,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","no change","osmia",2,NA,17,0,0,0,1,1,0,0,1,1,1,1,0.0639928820751488
"454","trapnest_22",2023-07-04,"22_9a","NN","H","Low",9,"a",9.35,146.11,"22_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,1,1,1,1,0.0639928820751488
"455","trapnest_24",2023-06-08,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","1 cell","osmia",2,1,8,1,0,1,10,2,0,0,1,1,1,3,0.184626135569532
"456","trapnest_24",2023-06-10,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",0,NA,7,0,0,0,11,3,0,0,1,1,1,3,0.184626135569532
"457","trapnest_24",2023-06-11,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","1 cell","osmia",1,NA,6,0,0,0,11,3,0,0,2,2,1,3,0.184626135569532
"458","trapnest_24",2023-06-12,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",0,NA,6,0,0,0,11,3,0,0,2,2,1,3,0.184626135569532
"459","trapnest_24",2023-06-15,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","1 cell","osmia",0,NA,6,0,0,0,11,3,0,0,2,3,0.666666666666667,3,0.184626135569532
"460","trapnest_24",2023-06-19,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",0,NA,6,1,0,1,11,3,0,0,2,3,0.666666666666667,4,0.184626135569532
"461","trapnest_24",2023-06-22,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","end cap","osmia",3,NA,6,0,0,0,12,4,0,0,2,3,0.666666666666667,4,0.184626135569532
"462","trapnest_24",2023-06-23,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",1,NA,6,0,0,0,12,4,0,0,2,3,0.666666666666667,4,0.184626135569532
"463","trapnest_24",2023-06-30,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",1,NA,5,1,0,1,12,4,0,0,2,3,0.666666666666667,5,0.184626135569532
"464","trapnest_24",2023-07-03,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",2,NA,5,0,0,0,12,5,0,0,2,3,0.666666666666667,5,0.184626135569532
"465","trapnest_24",2023-07-04,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",1,NA,5,0,0,0,12,5,0,0,2,3,0.666666666666667,5,0.184626135569532
"466","trapnest_24",2023-07-06,"24_10a","NN","H","High",10,"a",26.42,143.1,"24_10","no change","osmia",2,NA,4,0,0,0,12,5,0,0,2,3,0.666666666666667,5,0.184626135569532
"467","trapnest_24",2023-06-30,"24_12a","NN","H","High",12,"a",11.84,144.44,"24_12","2 cells + end cap","osmia",1,1,5,1,0,1,12,4,0,0,1,2,0.5,5,0.0819717529770147
"468","trapnest_24",2023-07-03,"24_12a","NN","H","High",12,"a",11.84,144.44,"24_12","no change","osmia",2,NA,5,0,0,0,12,5,0,0,1,2,0.5,5,0.0819717529770147
"469","trapnest_24",2023-07-04,"24_12a","NN","H","High",12,"a",11.84,144.44,"24_12","no change","osmia",1,NA,5,0,0,0,12,5,0,0,1,2,0.5,5,0.0819717529770147
"470","trapnest_24",2023-07-06,"24_12a","NN","H","High",12,"a",11.84,144.44,"24_12","no change","osmia",2,NA,4,0,0,0,12,5,0,0,1,2,0.5,5,0.0819717529770147
"471","trapnest_24",2023-06-04,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","5 cells","osmia",3,1,7,1,0,1,11,1,0,0,1,5,0.2,2,0.351413733410271
"472","trapnest_24",2023-06-05,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",1,NA,8,0,0,0,10,2,0,0,1,5,0.2,2,0.351413733410271
"473","trapnest_24",2023-06-08,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","1 cell","osmia",2,NA,8,1,0,1,10,2,0,0,2,6,0.333333333333333,3,0.351413733410271
"474","trapnest_24",2023-06-10,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",0,NA,7,0,0,0,11,3,0,0,2,6,0.333333333333333,3,0.351413733410271
"475","trapnest_24",2023-06-11,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","end cap","osmia",1,NA,6,0,0,0,11,3,0,0,2,6,0.333333333333333,3,0.351413733410271
"476","trapnest_24",2023-06-12,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",0,NA,6,0,0,0,11,3,0,0,2,6,0.333333333333333,3,0.351413733410271
"477","trapnest_24",2023-06-15,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",0,NA,6,0,0,0,11,3,0,0,2,6,0.333333333333333,3,0.351413733410271
"478","trapnest_24",2023-06-19,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",0,NA,6,1,0,1,11,3,0,0,2,6,0.333333333333333,4,0.351413733410271
"479","trapnest_24",2023-06-22,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",3,NA,6,0,0,0,12,4,0,0,2,6,0.333333333333333,4,0.351413733410271
"480","trapnest_24",2023-06-23,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",1,NA,6,0,0,0,12,4,0,0,2,6,0.333333333333333,4,0.351413733410271
"481","trapnest_24",2023-06-30,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",1,NA,5,1,0,1,12,4,0,0,2,6,0.333333333333333,5,0.351413733410271
"482","trapnest_24",2023-07-03,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",2,NA,5,0,0,0,12,5,0,0,2,6,0.333333333333333,5,0.351413733410271
"483","trapnest_24",2023-07-04,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",1,NA,5,0,0,0,12,5,0,0,2,6,0.333333333333333,5,0.351413733410271
"484","trapnest_24",2023-07-06,"24_2a","NN","H","High",2,"a",48.72,138.64,"24_2","no change","osmia",2,NA,4,0,0,0,12,5,0,0,2,6,0.333333333333333,5,0.351413733410271
"485","trapnest_24",2023-06-19,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","1 cell","osmia",0,1,6,1,0,1,11,3,0,0,1,1,1,4,0.204123260727034
"486","trapnest_24",2023-06-22,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","2 cells","osmia",3,NA,6,0,0,0,12,4,0,0,3,3,1,4,0.204123260727034
"487","trapnest_24",2023-06-23,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","no change","osmia",1,NA,6,0,0,0,12,4,0,0,3,3,1,4,0.204123260727034
"488","trapnest_24",2023-06-30,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","end cap","osmia",1,NA,5,1,0,1,12,4,0,0,3,3,1,5,0.204123260727034
"489","trapnest_24",2023-07-03,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","no change","osmia",2,NA,5,0,0,0,12,5,0,0,3,3,1,5,0.204123260727034
"490","trapnest_24",2023-07-04,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","no change","osmia",1,NA,5,0,0,0,12,5,0,0,3,3,1,5,0.204123260727034
"491","trapnest_24",2023-07-06,"24_3b","NN","H","High",3,"b",28.02,137.27,"24_3","no change","osmia",2,NA,4,0,0,0,12,5,0,0,3,3,1,5,0.204123260727034
"492","trapnest_24",2023-06-01,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","3 cells","osmia",1,1,7,1,0,1,11,1,0,0,0,3,0,1,0.50595705215096
"493","trapnest_24",2023-06-04,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","5 cells","osmia",3,NA,7,1,0,1,11,1,0,0,2,8,0.25,2,0.50595705215096
"494","trapnest_24",2023-06-05,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",1,NA,8,0,0,0,10,2,0,0,2,8,0.25,2,0.50595705215096
"495","trapnest_24",2023-06-08,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","end cap","osmia",2,NA,8,1,0,1,10,2,0,0,2,8,0.25,3,0.50595705215096
"496","trapnest_24",2023-06-10,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",0,NA,7,0,0,0,11,3,0,0,2,8,0.25,3,0.50595705215096
"497","trapnest_24",2023-06-11,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",1,NA,6,0,0,0,11,3,0,0,2,8,0.25,3,0.50595705215096
"498","trapnest_24",2023-06-12,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",0,NA,6,0,0,0,11,3,0,0,2,8,0.25,3,0.50595705215096
"499","trapnest_24",2023-06-15,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",0,NA,6,0,0,0,11,3,0,0,2,8,0.25,3,0.50595705215096
"500","trapnest_24",2023-06-19,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",0,NA,6,1,0,1,11,3,0,0,2,8,0.25,4,0.50595705215096
"501","trapnest_24",2023-06-22,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",3,NA,6,0,0,0,12,4,0,0,2,8,0.25,4,0.50595705215096
"502","trapnest_24",2023-06-23,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",1,NA,6,0,0,0,12,4,0,0,2,8,0.25,4,0.50595705215096
"503","trapnest_24",2023-06-30,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",1,NA,5,1,0,1,12,4,0,0,2,8,0.25,5,0.50595705215096
"504","trapnest_24",2023-07-03,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",2,NA,5,0,0,0,12,5,0,0,2,8,0.25,5,0.50595705215096
"505","trapnest_24",2023-07-04,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",1,NA,5,0,0,0,12,5,0,0,2,8,0.25,5,0.50595705215096
"506","trapnest_24",2023-07-06,"24_7b","NN","H","High",7,"b",70.92,140.17,"24_7","no change","osmia",2,NA,4,0,0,0,12,5,0,0,2,8,0.25,5,0.50595705215096
"507","trapnest_25",2023-06-04,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","6 cells","osmia",3,1,13.5,2,0,2,4.5,4.5,0,0,NA,NA,NA,4,0.593275050437122
"508","trapnest_25",2023-06-05,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","no change","osmia",1,NA,16,0,0,0,2,2,0,0,NA,NA,NA,1,0.593275050437122
"509","trapnest_25",2023-06-08,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","2 cells","osmia",2,NA,16,1,0,1,2,2,0,0,NA,NA,NA,2,0.593275050437122
"510","trapnest_25",2023-06-10,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","no change","osmia",0,NA,15,0,0,0,3,3,0,0,NA,NA,NA,2,0.593275050437122
"511","trapnest_25",2023-06-11,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","1 cell + end cap","osmia",1,NA,15,0,0,0,3,3,0,0,NA,NA,NA,2,0.593275050437122
"512","trapnest_25",2023-06-12,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","no change","osmia",0,NA,16,0,0,0,2,2,0,0,NA,NA,NA,1,0.593275050437122
"513","trapnest_25",2023-06-15,"25_11a","NN","I","Low",11,"a",88.22,148.7,"25_11","pseudo","osmia",0,NA,15,3,0,3,3,2,0,0,NA,NA,NA,4,0.593275050437122
"514","trapnest_25",2023-05-29,"25_13a","NN","I","Low",13,"a",108.83,148.8,"25_13","3 cells","osmia",1,1,16,3,0,3,2,2,0,0,0,3,0,2,0.73138440860215
"515","trapnest_25",2023-05-31,"25_13a","NN","I","Low",13,"a",108.83,148.8,"25_13","4 cells","osmia",2,NA,15.5,4,0,4,2.5,2.5,0,0,0,7,0,2,0.73138440860215
"516","trapnest_25",2023-06-01,"25_13a","NN","I","Low",13,"a",108.83,148.8,"25_13","4 cells","osmia",1,NA,14,1,0,1,4,4,0,0,0,9,0,3,0.73138440860215
"517","trapnest_25",2023-06-04,"25_13a","NN","I","Low",13,"a",108.83,148.8,"25_13","end cap","osmia",3,NA,13.5,2,0,2,4.5,4.5,0,0,0,9,0,4,0.73138440860215
"518","trapnest_25",2023-06-08,"25_16a","NN","I","Low",16,"a",74.15,143.66,"25_16","7 cells","osmia",2,1,16,1,0,1,2,2,0,0,0,7,0,2,0.516149241264096
"519","trapnest_25",2023-06-10,"25_16a","NN","I","Low",16,"a",74.15,143.66,"25_16","no change","osmia",0,NA,15,0,0,0,3,3,0,0,0,7,0,2,0.516149241264096
"520","trapnest_25",2023-06-11,"25_16a","NN","I","Low",16,"a",74.15,143.66,"25_16","end cap +","osmia",1,NA,15,0,0,0,3,3,0,0,0,7,0,2,0.516149241264096
"521","trapnest_25",2023-05-31,"25_1a","NN","I","Low",1,"a",59.44,149.61,"25_1","inner wall","osmia",2,1,15.5,4,0,4,2.5,2.5,0,0,NA,NA,NA,2,0.397299645745605
"522","trapnest_25",2023-06-01,"25_1a","NN","I","Low",1,"a",59.44,149.61,"25_1","6 cells","osmia",1,NA,14,1,0,1,4,4,0,0,NA,NA,NA,3,0.397299645745605
"523","trapnest_25",2023-06-04,"25_1a","NN","I","Low",1,"a",59.44,149.61,"25_1","2 cells + end cap","osmia",3,NA,13.5,2,0,2,4.5,4.5,0,0,NA,NA,NA,4,0.397299645745605
"524","trapnest_25",2023-06-15,"25_1b","NN","I","Low",1,"b",37.62,143.46,"25_1","1 cell","osmia",0,1,15,3,0,3,3,2,0,0,1,1,1,4,0.262233375156838
"525","trapnest_25",2023-06-19,"25_1b","NN","I","Low",1,"b",37.62,143.46,"25_1","no change","osmia",0,NA,15,0,0,0,3,3,0,0,1,1,1,3,0.262233375156838
"526","trapnest_25",2023-06-22,"25_1b","NN","I","Low",1,"b",37.62,143.46,"25_1","end cap","osmia",3,NA,16,1,0,1,2,2,0,0,1,1,1,3,0.262233375156838
"527","trapnest_25",2023-05-29,"25_3a","NN","I","Low",3,"a",111.2,111.2,"25_3","3 cells","osmia",1,1,16,3,0,3,2,2,0,0,0,3,0,2,1
"528","trapnest_25",2023-05-31,"25_3a","NN","I","Low",3,"a",111.2,111.2,"25_3","4 cells","osmia",2,NA,15.5,4,0,4,2.5,2.5,0,0,0,7,0,2,1
"529","trapnest_25",2023-06-01,"25_3a","NN","I","Low",3,"a",111.2,111.2,"25_3","4 cells","osmia",1,NA,14,1,0,1,4,4,0,0,0,9,0,3,1
"530","trapnest_25",2023-06-04,"25_3a","NN","I","Low",3,"a",111.2,111.2,"25_3","1 cell + end cap","osmia",3,NA,13.5,2,0,2,4.5,4.5,0,0,0,9,0,4,1
"531","trapnest_25",2023-06-15,"25_3b","NN","I","Low",3,"b",20.96,140.64,"25_3","2 cells","osmia",0,1,15,3,0,3,3,2,0,0,2,2,1,4,0.149032992036405
"532","trapnest_25",2023-06-19,"25_3b","NN","I","Low",3,"b",20.96,140.64,"25_3","end cap","osmia",0,NA,15,0,0,0,3,3,0,0,2,2,1,3,0.149032992036405
"533","trapnest_25",2023-06-22,"25_3c","NN","I","Low",3,"c",5.21,134.1,"25_3","1 cell","osmia",3,1,16,1,0,1,2,2,0,0,0,1,0,3,0.0388516032811335
"534","trapnest_25",2023-06-23,"25_3c","NN","I","Low",3,"c",5.21,134.1,"25_3","no change","osmia",1,NA,16,0,0,0,2,2,0,0,0,1,0,2,0.0388516032811335
"535","trapnest_25",2023-06-30,"25_3c","NN","I","Low",3,"c",5.21,134.1,"25_3","no change","osmia",1,NA,14,0,0,0,2,2,0,0,0,1,0,2,0.0388516032811335
"536","trapnest_25",2023-07-03,"25_3c","NN","I","Low",3,"c",5.21,134.1,"25_3","no change","osmia",2,NA,14,0,0,0,2,2,0,0,0,1,0,2,0.0388516032811335
"537","trapnest_25",2023-07-04,"25_3c","NN","I","Low",3,"c",5.21,134.1,"25_3","no change","osmia",1,NA,12,0,0,0,2,2,0,0,0,1,0,2,0.0388516032811335
"538","trapnest_25",2023-05-29,"25_4a","NN","I","Low",4,"a",50.46,148.66,"25_4","no change","osmia",1,NA,16,3,0,3,2,2,0,0,NA,NA,NA,2,0.339432261536392
"539","trapnest_25",2023-05-31,"25_4a","NN","I","Low",4,"a",50.46,148.66,"25_4","no change","osmia",2,NA,15.5,4,0,4,2.5,2.5,0,0,NA,NA,NA,2,0.339432261536392
"540","trapnest_25",2023-06-01,"25_4a","NN","I","Low",4,"a",50.46,148.66,"25_4","1 cell","osmia",1,NA,14,1,0,1,4,4,0,0,0,1,0,3,0.339432261536392
"541","trapnest_25",2023-06-04,"25_4a","NN","I","Low",4,"a",50.46,148.66,"25_4","6 cells + end cap","osmia",3,NA,13.5,2,0,2,4.5,4.5,0,0,0,7,0,4,0.339432261536392
"542","trapnest_25",2023-06-15,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","1 cell","osmia",0,1,15,3,0,3,3,2,0,0,1,1,1,4,0.146978502905959
"543","trapnest_25",2023-06-19,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","1 cell","osmia",0,NA,15,0,0,0,3,3,0,0,1,2,0.5,3,0.146978502905959
"544","trapnest_25",2023-06-22,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","end cap","osmia",3,NA,16,1,0,1,2,2,0,0,1,2,0.5,3,0.146978502905959
"545","trapnest_25",2023-06-23,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","no change","osmia",1,NA,16,0,0,0,2,2,0,0,1,2,0.5,2,0.146978502905959
"546","trapnest_25",2023-06-30,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","no change","osmia",1,NA,14,0,0,0,2,2,0,0,1,2,0.5,2,0.146978502905959
"547","trapnest_25",2023-07-03,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","no change","osmia",2,NA,14,0,0,0,2,2,0,0,1,2,0.5,2,0.146978502905959
"548","trapnest_25",2023-07-04,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","no change","osmia",1,NA,12,0,0,0,2,2,0,0,1,2,0.5,2,0.146978502905959
"549","trapnest_25",2023-07-06,"25_4b","NN","I","Low",4,"b",20.99,142.81,"25_4","no change","osmia",2,NA,13,0,0,0,1,1,0,0,1,2,0.5,1,0.146978502905959
"550","trapnest_25",2023-05-29,"25_6a","NN","I","Low",6,"a",119.74,151.74,"25_6","7 cells","osmia",1,1,16,3,0,3,2,2,0,0,NA,NA,NA,2,0.789112956372743
"551","trapnest_25",2023-05-31,"25_6a","NN","I","Low",6,"a",119.74,151.74,"25_6","6 cells","osmia",2,NA,15.5,4,0,4,2.5,2.5,0,0,NA,NA,NA,2,0.789112956372743
"552","trapnest_25",2023-06-01,"25_6a","NN","I","Low",6,"a",119.74,151.74,"25_6","3 cells + end cap","osmia",1,NA,14,1,0,1,4,4,0,0,NA,NA,NA,3,0.789112956372743
"553","trapnest_25",2023-06-04,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","1 cell","osmia",3,1,13.5,2,0,2,4.5,4.5,0,0,0,1,0,4,0.431264671361502
"554","trapnest_25",2023-06-05,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","no change","osmia",1,NA,16,0,0,0,2,2,0,0,0,1,0,1,0.431264671361502
"555","trapnest_25",2023-06-08,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","4 cells","osmia",2,NA,16,1,0,1,2,2,0,0,0,5,0,2,0.431264671361502
"556","trapnest_25",2023-06-10,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","no change","osmia",0,NA,15,0,0,0,3,3,0,0,0,5,0,2,0.431264671361502
"557","trapnest_25",2023-06-11,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","3 cells","osmia",1,NA,15,0,0,0,3,3,0,0,1,8,0.125,2,0.431264671361502
"558","trapnest_25",2023-06-12,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","no change","osmia",0,NA,16,0,0,0,2,2,0,0,1,8,0.125,1,0.431264671361502
"559","trapnest_25",2023-06-15,"25_6b","NN","I","Low",6,"b",58.79,136.32,"25_6","end cap","osmia",0,NA,15,3,0,3,3,2,0,0,1,8,0.125,4,0.431264671361502
"560","trapnest_28",2023-05-29,"28_17a","NN","J","Low",17,"a",18.3,146.85,"28_17","3 cells + end cap","osmia",1,1,18,1,0,1,0,0,0,0,1,3,0.333333333333333,1,0.12461695607763
"561","trapnest_28",2023-06-22,"28_3a","NN","J","Low",3,"a",30.81,144.79,"28_3","2 cells","osmia",3,1,17,1,0,1,0,0,0,0,2,2,1,1,0.212790938600732
"562","trapnest_28",2023-06-23,"28_3a","NN","J","Low",3,"a",30.81,144.79,"28_3","no change","osmia",1,NA,15,0,0,0,1,1,0,0,2,2,1,1,0.212790938600732
"563","trapnest_28",2023-06-30,"28_3a","NN","J","Low",3,"a",30.81,144.79,"28_3","2 cells + end cap","osmia",1,NA,13,0,0,0,1,1,0,0,4,4,1,1,0.212790938600732
"564","trapnest_29",2023-05-31,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","1 cell","osmia",2,1,12,1,0,1,6,2,0,0,0,1,0,1,0.430970000795735
"565","trapnest_29",2023-06-01,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","3 cells","osmia",1,NA,13,1,0,1,5,1,0,0,2,4,0.5,1,0.430970000795735
"566","trapnest_29",2023-06-04,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",3,NA,12,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"567","trapnest_29",2023-06-05,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",1,NA,12,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"568","trapnest_29",2023-06-08,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",2,NA,12,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"569","trapnest_29",2023-06-10,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",0,NA,12,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"570","trapnest_29",2023-06-11,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",1,NA,11,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"571","trapnest_29",2023-06-12,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",0,NA,11,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"572","trapnest_29",2023-06-15,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",0,NA,11,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"573","trapnest_29",2023-06-19,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",0,NA,10,0,0,0,6,2,0,0,2,4,0.5,1,0.430970000795735
"574","trapnest_29",2023-06-22,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",3,NA,10,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"575","trapnest_29",2023-06-23,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",1,NA,10,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"576","trapnest_29",2023-06-30,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",1,NA,10,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"577","trapnest_29",2023-07-03,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",2,NA,11,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"578","trapnest_29",2023-07-04,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",1,NA,11,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"579","trapnest_29",2023-07-06,"29_1b","NN","J","Mid",1,"b",54.16,125.67,"29_1","no change","osmia",2,NA,11,0,0,0,6,1,0,0,2,4,0.5,1,0.430970000795735
"580","trapnest_29",2023-05-18,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","1 cell","osmia",2,1,12,1,0,1,6,0,0,0,NA,NA,NA,0,0.62001399580126
"581","trapnest_29",2023-05-19,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","2 cells","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"582","trapnest_29",2023-05-21,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"583","trapnest_29",2023-05-22,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","2 cells","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"584","trapnest_29",2023-05-25,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",3,NA,12,1,0,1,6,1,0,0,NA,NA,NA,0,0.62001399580126
"585","trapnest_29",2023-05-26,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.62001399580126
"586","trapnest_29",2023-05-28,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.62001399580126
